match_id,innings_id,team_id,participant_id,player_name,player_short_name,catches,run_outs,stumpings,assisted_run_outs
d576cdea-0c86-452a-a163-28f84717b161,b901a4fb-d6cd-4964-b7c6-ca38ab67e7a0,c3859c82-3451-460a-a8af-f55240f3fec9,e5bc75aa-b94d-482e-b9f0-df9828edd3ff,Ved Patel,V Patel,1,0,0,0
d576cdea-0c86-452a-a163-28f84717b161,b901a4fb-d6cd-4964-b7c6-ca38ab67e7a0,c3859c82-3451-460a-a8af-f55240f3fec9,8817f6bc-348d-4f63-81c9-deefc3b714ff,Wajhi Syed,W Syed,1,0,0,0
f93992b8-4770-477b-b610-5eb34420f01b,6a106040-cbb1-4c67-b2a1-f97c1d0980b2,15afc07c-f087-455e-b9a1-e366e750413a,dac87d17-0237-4309-b103-d6bb72a6579f,Mustaq Syed,M Syed,1,0,0,0
f93992b8-4770-477b-b610-5eb34420f01b,6a106040-cbb1-4c67-b2a1-f97c1d0980b2,15afc07c-f087-455e-b9a1-e366e750413a,a2bfe391-cd79-4e0a-804e-2542347b67b3,Praveen Kondapalli,P Kondapalli,0,1,0,0
f93992b8-4770-477b-b610-5eb34420f01b,6a106040-cbb1-4c67-b2a1-f97c1d0980b2,15afc07c-f087-455e-b9a1-e366e750413a,4b44abaf-1fc3-412c-9a4f-b7c1c2f00f82,Ashar Rai,A Rai,1,0,0,0
f93992b8-4770-477b-b610-5eb34420f01b,6a106040-cbb1-4c67-b2a1-f97c1d0980b2,15afc07c-f087-455e-b9a1-e366e750413a,93080623-b9e9-405d-b3f8-821a99ccaa93,Dean Perry,D Perry,1,0,1,0
f93992b8-4770-477b-b610-5eb34420f01b,cb0e22d1-d6ec-4407-9667-e5fd73cebdc5,c3859c82-3451-460a-a8af-f55240f3fec9,400e4752-f236-4ca7-93e9-fd8ebee6735e,Siddhanth Chaurasiya,S Chaurasiya,1,0,0,0
f93992b8-4770-477b-b610-5eb34420f01b,cb0e22d1-d6ec-4407-9667-e5fd73cebdc5,c3859c82-3451-460a-a8af-f55240f3fec9,0ceda279-1aad-42cd-a342-75c5faf3ad14,Vineeth Yamani,V Yamani,0,1,0,0
f93992b8-4770-477b-b610-5eb34420f01b,cb0e22d1-d6ec-4407-9667-e5fd73cebdc5,c3859c82-3451-460a-a8af-f55240f3fec9,242a967d-4a20-4cc8-9a32-bf2121ad6d26,kunwardeep bedi,k bedi,2,0,0,0
f93992b8-4770-477b-b610-5eb34420f01b,cb0e22d1-d6ec-4407-9667-e5fd73cebdc5,c3859c82-3451-460a-a8af-f55240f3fec9,05220db1-794d-452c-b921-2eb60d032d21,Chinni Raja Ammela,C Ammela,0,1,0,0
f93992b8-4770-477b-b610-5eb34420f01b,cb0e22d1-d6ec-4407-9667-e5fd73cebdc5,c3859c82-3451-460a-a8af-f55240f3fec9,232cc042-1e4c-423a-9190-e3432698c99d,Reuben Sharan,R Sharan,0,1,0,1
fd329e2f-fa84-4b6b-907c-186a4e35ea57,31fdc8b3-b9fd-4623-9e45-9f667353f43d,f91444c9-6e74-41cf-a6a2-5f52975b79d3,e6b98283-12bc-4bd7-9f8c-5a96b8be3504,Manpreet Singh,M Singh,2,0,0,0
fd329e2f-fa84-4b6b-907c-186a4e35ea57,31fdc8b3-b9fd-4623-9e45-9f667353f43d,f91444c9-6e74-41cf-a6a2-5f52975b79d3,af55d3c7-0411-45d2-98e8-3cc49668cca7,Amrinder Chopra,A Chopra,1,0,0,0
fd329e2f-fa84-4b6b-907c-186a4e35ea57,31fdc8b3-b9fd-4623-9e45-9f667353f43d,f91444c9-6e74-41cf-a6a2-5f52975b79d3,6e76dd0d-45d4-4dd7-8a66-89a05dff86a2,KARAN SHARMA,K SHARMA,1,0,0,0
fd329e2f-fa84-4b6b-907c-186a4e35ea57,31fdc8b3-b9fd-4623-9e45-9f667353f43d,f91444c9-6e74-41cf-a6a2-5f52975b79d3,feb7237a-9a58-470a-85d3-6be4a8fc52b7,Ranjit Singh,R Singh,1,0,1,0
fd329e2f-fa84-4b6b-907c-186a4e35ea57,31fdc8b3-b9fd-4623-9e45-9f667353f43d,f91444c9-6e74-41cf-a6a2-5f52975b79d3,f10d2cee-f293-48d0-bfb4-8d69124db790,Sukhbir Singh,S Singh,2,0,0,0
fd329e2f-fa84-4b6b-907c-186a4e35ea57,5631b24c-a0a6-4a46-a684-2fe56e4289e9,c3859c82-3451-460a-a8af-f55240f3fec9,232cc042-1e4c-423a-9190-e3432698c99d,Reuben Sharan,R Sharan,1,0,0,0
fd329e2f-fa84-4b6b-907c-186a4e35ea57,5631b24c-a0a6-4a46-a684-2fe56e4289e9,c3859c82-3451-460a-a8af-f55240f3fec9,6b74d336-b105-407c-b4ef-f68e2fba7862,Damandeep Sehra,D Sehra,1,0,0,0
fd329e2f-fa84-4b6b-907c-186a4e35ea57,5631b24c-a0a6-4a46-a684-2fe56e4289e9,c3859c82-3451-460a-a8af-f55240f3fec9,71ca36a8-b853-449e-b7fd-ac601222e885,Kartik Nallepalli,K Nallepalli,1,0,0,0
fd329e2f-fa84-4b6b-907c-186a4e35ea57,5631b24c-a0a6-4a46-a684-2fe56e4289e9,c3859c82-3451-460a-a8af-f55240f3fec9,7512873c-b6b6-49fe-80ff-3733b5abd044,Mohaneesh Pitre,M Pitre,1,0,0,0
fd93f0ad-793c-49dd-9963-da069a4462ad,706580fe-6326-4d30-be46-a8a50b651560,c3859c82-3451-460a-a8af-f55240f3fec9,ef15fcc4-a2d8-47af-af3f-9c4391db7c4a,Sandeep Gill,S Gill,1,0,0,0
fd93f0ad-793c-49dd-9963-da069a4462ad,706580fe-6326-4d30-be46-a8a50b651560,c3859c82-3451-460a-a8af-f55240f3fec9,71ca36a8-b853-449e-b7fd-ac601222e885,Kartik Nallepalli,K Nallepalli,1,0,0,0
fd93f0ad-793c-49dd-9963-da069a4462ad,706580fe-6326-4d30-be46-a8a50b651560,c3859c82-3451-460a-a8af-f55240f3fec9,17d58ef7-cae1-444e-adba-71c74067872b,Prasad Rahate,P Rahate,1,0,0,0
fd93f0ad-793c-49dd-9963-da069a4462ad,a804f6fe-49f3-4175-97a6-fe065aa2b6fa,15afc07c-f087-455e-b9a1-e366e750413a,858d7975-9f76-42aa-a90d-12dadcf82fa1,Kishan Gowda,K Gowda,1,0,0,0
