season,season_sort_key,player_name,team,grade,matches,innings,not_outs,runs,high_score,average,strike_rate,30s,50s,100s,ducks,fours,sixes,source_sheet,source_row,source_file,source_system,data_confidence,qa_status
Summer 2014/15,201400,Alex Z Denton,Georges River DCC,Historical club summary,19,11,7,34,14,8.5,94.4,,,,1,1,,2014-15,34,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Andrew B Balding,Georges River DCC,Historical club summary,16,11,3,36,11,4.5,75,,,,1,1,,2014-15,8,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Andrew Clark,Georges River DCC,Historical club summary,5,4,,24,15,6,,,,,1,3,,2014-15,27,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Andrew Mcguiness,Georges River DCC,Historical club summary,16,14,1,405,74,31.15,,,3,,2,34,15,2014-15,82,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Anil Amatya,Georges River DCC,Historical club summary,1,1,,3,3,3,60,,,,,,,2014-15,6,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Anthony Murphy,Georges River DCC,Historical club summary,7,4,2,23,11,11.5,,,,,,1,,2014-15,87,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Ben Vella,Georges River DCC,Historical club summary,24,21,4,451,102,26.53,118.7,,1,1,1,49,7,2014-15,122,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Benjamin Churcher,Georges River DCC,Historical club summary,2,1,,39,39,39,78,,,,,4,,2014-15,26,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Benjamin Hoppitt,Georges River DCC,Historical club summary,12,9,3,168,77,28,294.7,,1,,1,12,,2014-15,54,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Bill Spears,Georges River DCC,Historical club summary,4,2,1,8,6,8,,,,,,1,,2014-15,114,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Brayden Miller,Georges River DCC,Historical club summary,3,2,1,,,,,,,,1,,,2014-15,83,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Brendan J Napier,Georges River DCC,Historical club summary,16,10,6,37,19,9.25,,,,,1,,,2014-15,88,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Brett Lack,Georges River DCC,Historical club summary,7,6,3,122,42,40.67,,,,,,18,1,2014-15,66,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Brodey Castle,Georges River DCC,Historical club summary,22,14,2,224,58,18.67,88.2,,1,,2,24,1,2014-15,21,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Chris Alexander,Georges River DCC,Historical club summary,5,2,1,39,30,39,,,,,,3,,2014-15,3,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Chris Hughes,Georges River DCC,Historical club summary,2,2,,47,38,23.5,,,,,,3,1,2014-15,55,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Chris Thanos,Georges River DCC,Historical club summary,14,17,2,477,89,31.8,,,2,,2,34,3,2014-15,117,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Christopher Mcarthur,Georges River DCC,Historical club summary,24,27,4,889,103,38.65,55.6,,5,2,2,68,7,2014-15,81,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Cooper Cheney,Georges River DCC,Historical club summary,1,1,,8,8,8,80,,,,,,,2014-15,23,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Curtis Cheney,Georges River DCC,Historical club summary,24,22,1,389,74,18.52,116.1,,3,,1,31,6,2014-15,24,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Daniel De Cataldo,Georges River DCC,Historical club summary,15,15,1,426,135,30.43,235.4,,1,2,3,25,34,2014-15,31,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Daniel O'neill,Georges River DCC,Historical club summary,22,19,2,305,54,17.94,55.1,,1,,1,15,1,2014-15,94,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Daniel Strange,Georges River DCC,Historical club summary,6,5,,33,16,6.6,157.1,,,,1,1,1,2014-15,116,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Daniel Yates,Georges River DCC,Historical club summary,24,10,5,34,9,6.8,46.6,,,,1,3,,2014-15,129,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Danny Walsh,Georges River DCC,Historical club summary,6,4,2,91,41,45.5,,,,,,8,1,2014-15,124,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Darren Lawless,Georges River DCC,Historical club summary,7,5,1,86,25,21.5,,,,,,9,1,2014-15,69,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,David Newham,Georges River DCC,Historical club summary,9,8,2,192,43,32,,,,,,13,5,2014-15,90,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Dayle H Carew,Georges River DCC,Historical club summary,24,16,8,247,49,30.88,64.3,,,,3,14,2,2014-15,19,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Ed Freeman,Georges River DCC,Historical club summary,11,9,2,84,28,12,247.1,,,,2,6,1,2014-15,44,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Farhad Hamid,Georges River DCC,Historical club summary,11,6,4,48,19,24,84.2,,,,,1,2,2014-15,47,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Francis Eaton,Georges River DCC,Historical club summary,5,4,1,60,37,20,100,,,,,6,,2014-15,38,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Garry Rowe,Georges River DCC,Historical club summary,9,3,2,19,9,19,,,,,,1,,2014-15,103,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Gavin Scott,Georges River DCC,Historical club summary,13,13,3,223,56,22.3,200.9,,2,,2,25,2,2014-15,106,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,George Baldock,Georges River DCC,Historical club summary,4,4,1,50,38,16.67,,,,,2,5,1,2014-15,9,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Graeme Britt,Georges River DCC,Historical club summary,2,2,,11,8,5.5,,,,,,1,,2014-15,14,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Harjit Singh,Georges River DCC,Historical club summary,15,11,5,36,15,6,69.2,,,,2,2,1,2014-15,112,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Hasan Khan,Georges River DCC,Historical club summary,18,15,,204,53,13.6,112.7,,1,,1,18,4,2014-15,64,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Hayden Farrell,Georges River DCC,Historical club summary,3,3,2,40,27,40,210.5,,,,,,,2014-15,43,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,James Christian,Georges River DCC,Historical club summary,2,2,1,61,37,61,254.2,,,,,8,1,2014-15,25,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,James Kirkness,Georges River DCC,Historical club summary,22,25,2,686,146,29.83,82.6,,4,1,2,81,8,2014-15,65,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,James Toogood,Georges River DCC,Historical club summary,24,15,3,71,16,5.92,71.7,,,,5,3,,2014-15,120,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Jason Lill,Georges River DCC,Historical club summary,12,12,3,170,28,18.89,250,,,,1,16,1,2014-15,72,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Jason Z Bowler,Georges River DCC,Historical club summary,6,5,3,186,65,93,,,1,,,28,1,2014-15,13,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Joshua Johnston,Georges River DCC,Historical club summary,21,18,1,380,76,22.35,84.1,,3,,,35,5,2014-15,58,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Julius Shrestha,Georges River DCC,Historical club summary,12,8,3,43,12,8.6,110.3,,,,,1,,2014-15,108,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Karvan Silva,Georges River DCC,Historical club summary,10,4,2,3,2,1.5,42.9,,,,2,,,2014-15,110,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Kurt Chalker,Georges River DCC,Historical club summary,2,1,1,2,2,,66.7,,,,,,,2014-15,22,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Lachlan Willmore,Georges River DCC,Historical club summary,16,17,5,368,80,30.67,287.5,,2,,3,32,,2014-15,126,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Lawrence Markham,Georges River DCC,Historical club summary,5,4,1,28,14,9.33,,,,,1,,,2014-15,76,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Liam T Sparke,Georges River DCC,Historical club summary,12,11,,210,55,19.09,,,2,,2,13,,2014-15,113,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Lindsay Le Bas,Georges River DCC,Historical club summary,2,2,,22,16,11,100,,,,,1,,2014-15,70,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Luke Byron,Georges River DCC,Historical club summary,22,14,5,239,107,26.56,223.4,,,1,1,10,,2014-15,18,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Luke Morgan,Georges River DCC,Historical club summary,3,3,1,17,16,8.5,283.3,,,,1,2,,2014-15,85,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Manjula Silva,Georges River DCC,Historical club summary,3,1,,,,,,,,,1,,,2014-15,111,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Marcus Currie-nguyen,Georges River DCC,Historical club summary,7,4,1,71,34,23.67,,,,,,8,3,2014-15,30,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Mark Dedes,Georges River DCC,Historical club summary,16,11,5,108,14,18,52.7,,,,,4,,2014-15,33,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Mark Schwartz,Georges River DCC,Historical club summary,7,6,,46,13,7.67,,,,,,1,,2014-15,105,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Matt Ellis,Georges River DCC,Historical club summary,17,16,5,247,79,22.45,,,2,,,13,,2014-15,41,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Matthew Abel,Georges River DCC,Historical club summary,8,2,,8,5,4,66.7,,,,,,,2014-15,2,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Matthew Hoggett,Georges River DCC,Historical club summary,10,9,1,244,94,30.5,80.8,,2,,,24,1,2014-15,53,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Matthias Treuberg,Georges River DCC,Historical club summary,15,9,,44,18,4.89,41.1,,,,5,4,,2014-15,121,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Michael Elias,Georges River DCC,Historical club summary,5,3,2,11,5,11,91.7,,,,,1,,2014-15,40,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Michael Hampton,Georges River DCC,Historical club summary,1,1,,13,13,13,,,,,,2,,2014-15,48,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Michael J Bladen,Georges River DCC,Historical club summary,6,5,2,83,36,27.67,,,,,1,3,,2014-15,11,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Mitchell Eady,Georges River DCC,Historical club summary,14,4,1,31,22,10.33,193.8,,,,,5,,2014-15,37,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Musab B Muhammad,Georges River DCC,Historical club summary,7,2,1,,,,,,,,1,,,2014-15,86,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Nathan Napier,Georges River DCC,Historical club summary,18,17,,253,85,14.88,129.1,,1,,1,22,2,2014-15,89,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Nathan Rendell,Georges River DCC,Historical club summary,3,3,,59,30,19.67,196.7,,,,,9,,2014-15,101,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Neel Shah,Georges River DCC,Historical club summary,18,15,2,279,76,21.46,110.7,,3,,,29,1,2014-15,107,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Nicholas Henriques,Georges River DCC,Historical club summary,23,25,4,553,62,26.33,47.6,,3,,1,53,3,2014-15,50,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Nick Parry,Georges River DCC,Historical club summary,13,13,2,93,23,8.45,50.8,,,,3,3,3,2014-15,96,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Patrick Kennedy,Georges River DCC,Historical club summary,16,5,4,8,4,8,266.7,,,,,1,,2014-15,63,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Paul E Thomas,Georges River DCC,Historical club summary,13,3,1,13,11,6.5,,,,,,1,,2014-15,118,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Paul Kelly,Georges River DCC,Historical club summary,1,1,,2,2,2,,,,,,,,2014-15,62,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Pervin Rajah,Georges River DCC,Historical club summary,14,9,1,44,17,5.5,60.3,,,,1,3,,2014-15,99,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Pete Dickey,Georges River DCC,Historical club summary,9,6,1,49,22,9.8,,,,,2,2,,2014-15,35,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Peter J Bugeia,Georges River DCC,Historical club summary,23,17,6,139,24,12.64,45.1,,,,3,4,,2014-15,15,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Peter Remfrey,Georges River DCC,Historical club summary,9,8,1,61,19,8.71,,,,,2,1,,2014-15,100,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Prasad Kanitkar,Georges River DCC,Historical club summary,15,13,3,120,52,12,,,1,,3,14,,2014-15,59,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Robert Liley,Georges River DCC,Historical club summary,9,8,2,145,51,24.17,52.3,,1,,,9,2,2014-15,71,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Robert Stares,Georges River DCC,Historical club summary,8,6,2,69,32,17.25,,,,,1,3,,2014-15,115,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Roland O'connor,Georges River DCC,Historical club summary,21,17,3,350,46,25,72.5,,,,1,19,,2014-15,93,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Russell Butters,Georges River DCC,Historical club summary,15,12,4,180,33,22.5,,,,,1,6,1,2014-15,17,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Ryan Croom,Georges River DCC,Historical club summary,13,15,3,214,52,17.83,67.5,,1,,2,10,1,2014-15,29,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Samir Shrestha,Georges River DCC,Historical club summary,21,21,1,329,39,16.45,179.8,,,,2,49,4,2014-15,109,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Scott Woods,Georges River DCC,Historical club summary,15,11,,116,45,10.55,,,,,3,1,,2014-15,127,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Sean Dean,Georges River DCC,Historical club summary,14,17,2,615,210,41,112.8,,3,1,2,80,19,2014-15,32,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Sean English,Georges River DCC,Historical club summary,11,9,1,96,20,12,105.5,,,,2,13,3,2014-15,42,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Sean M Mantle,Georges River DCC,Historical club summary,14,15,,523,114,34.87,85.3,,2,2,3,54,12,2014-15,75,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Sean P Bugeia,Georges River DCC,Historical club summary,15,13,1,172,36,14.33,152.2,,,,1,14,3,2014-15,16,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Shafeequllah Shafeeq Nouree,Georges River DCC,Historical club summary,8,8,2,84,23,14,80.8,,,,,2,2,2014-15,91,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Shane Pargeter,Georges River DCC,Historical club summary,14,16,4,437,99,36.42,100,,3,,2,41,9,2014-15,95,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Simon Galluzzo,Georges River DCC,Historical club summary,9,9,1,242,48,30.25,104.8,,,,,15,1,2014-15,46,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Simon J Jasper,Georges River DCC,Historical club summary,28,23,1,392,48,17.82,89.1,,,,2,29,4,2014-15,56,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Simon Marvello,Georges River DCC,Historical club summary,14,8,5,37,12,12.33,217.6,,,,1,1,,2014-15,78,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Stephen Borwick,Georges River DCC,Historical club summary,9,7,2,181,33,36.2,201.1,,,,,17,1,2014-15,12,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Stephen Moran,Georges River DCC,Historical club summary,10,9,1,147,41,18.38,,,,,2,10,2,2014-15,84,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Thomas Kannan,Georges River DCC,Historical club summary,1,1,1,11,11,,275,,,,,1,1,2014-15,60,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Tim Mannion,Georges River DCC,Historical club summary,14,10,3,221,65,31.57,147.3,,2,,3,23,6,2014-15,74,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2014/15,201400,Troy Nuske,Georges River DCC,Historical club summary,15,16,3,286,76,22,131.8,,2,,1,25,,2014-15,92,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Abu Khalidi,Georges River DCC,Historical club summary,16,12,,43,11,3.58,34.1,,,,3,,,2015-16,85,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Adam Scott,Georges River DCC,Historical club summary,3,3,,64,47,21.33,,,,,,3,,2015-16,131,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Ajaya Lama,Georges River DCC,Historical club summary,1,1,1,3,3,,150,,,,,,,2015-16,89,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Alan Willmore,Georges River DCC,Historical club summary,5,5,3,148,40,74,,,,,,14,,2015-16,159,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Alex Economou,Georges River DCC,Historical club summary,11,10,3,153,42,21.86,,,,,1,15,1,2015-16,53,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Alex Wall,Georges River DCC,Historical club summary,1,1,,8,8,8,,,,,,1,,2015-16,155,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Alex Z Denton,Georges River DCC,Historical club summary,13,10,4,12,4,2,,,,,3,,,2015-16,43,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Andrew B Balding,Georges River DCC,Historical club summary,14,9,4,22,13,4.4,244.4,,,,4,,,2015-16,9,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Andrew Mcguiness,Georges River DCC,Historical club summary,12,15,2,358,95,27.54,,,3,,1,39,10,2015-16,105,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Anthony Murphy,Georges River DCC,Historical club summary,3,3,2,3,3,3,,,,,1,,,2015-16,110,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Asim Suvedi,Georges River DCC,Historical club summary,1,2,,,,,,,,,2,,,2015-16,145,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Ben Pullen,Georges River DCC,Historical club summary,14,10,4,197,58,32.83,95.6,,1,,,10,,2015-16,124,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Ben Saunders,Georges River DCC,Historical club summary,9,11,1,208,45,20.8,,,,,,20,,2015-16,130,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Ben Vella,Georges River DCC,Historical club summary,20,16,3,213,42,16.38,73.2,,,,3,19,4,2015-16,153,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Benjamin Churcher,Georges River DCC,Historical club summary,10,6,1,44,13,8.8,55,,,,2,1,,2015-16,31,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Benjamin Montedoro,Georges River DCC,Historical club summary,1,1,,,,,,,,,1,,,2015-16,109,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Billy Konstas,Georges River DCC,Historical club summary,8,6,3,154,71,51.33,117.6,,1,,,1,,2015-16,87,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Braden Kaye,Georges River DCC,Historical club summary,2,2,,2,2,1,,,,,1,,,2015-16,83,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Brendan Cole,Georges River DCC,Historical club summary,14,14,2,303,64,25.25,227.8,,2,,2,12,1,2015-16,32,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Brendan J Napier,Georges River DCC,Historical club summary,12,13,8,83,17,16.6,,,,,2,6,,2015-16,111,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Brendan Walz,Georges River DCC,Historical club summary,15,16,,254,61,15.88,279.1,,1,,,17,1,2015-16,157,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Brett Lack,Georges River DCC,Historical club summary,3,3,2,110,66,110,,,1,,,19,3,2015-16,88,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Brock Goninan,Georges River DCC,Historical club summary,16,11,1,128,32,12.8,91.4,,,,1,6,,2015-16,58,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Brodey Castle,Georges River DCC,Historical club summary,6,5,,49,18,9.8,148.5,,,,,,,2015-16,28,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Callum Dean,Georges River DCC,Historical club summary,12,12,3,226,53,25.11,119.6,,1,,3,22,13,2015-16,40,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Chris Alexander,Georges River DCC,Historical club summary,7,5,1,48,13,12,,,,,1,4,,2015-16,4,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Chris Hughes,Georges River DCC,Historical club summary,3,3,1,57,40,28.5,,,,,,6,1,2015-16,72,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Chris Thanos,Georges River DCC,Historical club summary,6,6,,60,32,10,,,,,1,6,,2015-16,149,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Christopher Caccamo,Georges River DCC,Historical club summary,3,2,,31,28,15.5,45.6,,,,,,,2015-16,25,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Christopher Mcarthur,Georges River DCC,Historical club summary,20,22,7,662,103,44.13,56.9,,5,1,,58,5,2015-16,104,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Cooper Gordon,Georges River DCC,Historical club summary,9,9,1,102,36,12.75,77.3,,,,1,7,,2015-16,59,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Craig Matthews,Georges River DCC,Historical club summary,9,9,,55,26,6.11,,,,,3,4,,2015-16,100,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Curtis Cheney,Georges River DCC,Historical club summary,20,21,2,517,149,27.21,295.4,,,1,1,28,8,2015-16,30,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Daniel De Cataldo,Georges River DCC,Historical club summary,1,1,,9,9,9,56.3,,,,,1,,2015-16,39,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Daniel Lane,Georges River DCC,Historical club summary,20,17,3,115,21,8.21,65.7,,,,3,4,1,2015-16,90,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Daniel Yates,Georges River DCC,Historical club summary,19,9,3,68,25,11.33,38,,,,,3,,2015-16,162,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Danish Ahmed,Georges River DCC,Historical club summary,10,10,,117,37,11.7,188.7,,,,3,13,2,2015-16,2,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Danny Walsh,Georges River DCC,Historical club summary,2,2,,38,38,19,,,,,1,5,,2015-16,156,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Dave Jiffkins,Georges River DCC,Historical club summary,12,7,2,230,82,46,,,2,,1,26,4,2015-16,78,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,David Massey,Georges River DCC,Historical club summary,8,8,3,21,9,4.2,,,,,2,,,2015-16,98,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,David Newham,Georges River DCC,Historical club summary,4,4,1,123,52,41,,,1,,,13,2,2015-16,114,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,David Stanton,Georges River DCC,Historical club summary,7,7,1,158,42,26.33,,,,,,15,4,2015-16,140,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Dayle H Carew,Georges River DCC,Historical club summary,22,16,2,300,55,21.43,275.2,,1,,3,24,5,2015-16,26,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Elliott Johnson,Georges River DCC,Historical club summary,1,1,,5,5,5,100,,,,,,,2015-16,79,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Eric Serra,Georges River DCC,Historical club summary,9,6,1,71,25,14.2,86.6,,,,,3,,2015-16,134,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Fabian Heaton,Georges River DCC,Historical club summary,14,13,5,211,44,26.38,,,,,1,17,,2015-16,65,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Faisal Mehmood,Georges River DCC,Historical club summary,6,5,1,73,25,18.25,260.7,,,,,1,,2015-16,106,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Farhad Hamid,Georges River DCC,Historical club summary,10,7,1,27,17,4.5,180,,,,2,,2,2015-16,63,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Farman Jafari,Georges River DCC,Historical club summary,2,2,1,,,,,,,,1,,,2015-16,76,bexley_stats_spreadsheets.xlsx,excel,high,clean
