source_file,source_sheet,source_row,player_name,season,metric_group,check_name,source_value,expected_value,difference,tolerance,issue_flag,severity,reason,action
bexley_stats_spreadsheets.xlsx,2006-07,44,Lawrence Markham,Summer 2006/07,batting,ducks_not_above_innings,3.0,12.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,45,David Marshall,Summer 2006/07,batting,high_score_not_above_total_runs,5.0,5.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,45,David Marshall,Summer 2006/07,batting,ducks_not_above_innings,1.0,2.0,-1.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,46,Dean Mcerlain,Summer 2006/07,batting,high_score_not_above_total_runs,56.0,282.0,-226.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,46,Dean Mcerlain,Summer 2006/07,batting,50s_not_above_innings,2.0,23.0,-21.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,46,Dean Mcerlain,Summer 2006/07,batting,ducks_not_above_innings,6.0,23.0,-17.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,46,Dean Mcerlain,Summer 2006/07,batting,not_outs_not_above_innings,4.0,23.0,-19.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,46,Dean Mcerlain,Summer 2006/07,batting,batting_average_reconciliation,14.84,14.84,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2006-07,47,Daniel Milgate,Summer 2006/07,batting,high_score_not_above_total_runs,81.0,467.0,-386.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,47,Daniel Milgate,Summer 2006/07,batting,50s_not_above_innings,5.0,19.0,-14.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,47,Daniel Milgate,Summer 2006/07,batting,ducks_not_above_innings,1.0,19.0,-18.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,48,Brendan Newton,Summer 2006/07,batting,high_score_not_above_total_runs,6.0,13.0,-7.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,48,Brendan Newton,Summer 2006/07,batting,not_outs_not_above_innings,1.0,3.0,-2.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,48,Brendan Newton,Summer 2006/07,batting,batting_average_reconciliation,6.5,6.5,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2006-07,49,Matthew Peden,Summer 2006/07,batting,high_score_not_above_total_runs,29.0,30.0,-1.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,50,Murray Power,Summer 2006/07,batting,high_score_not_above_total_runs,25.0,84.0,-59.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,50,Murray Power,Summer 2006/07,batting,not_outs_not_above_innings,1.0,5.0,-4.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,50,Murray Power,Summer 2006/07,batting,batting_average_reconciliation,21.0,21.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2006-07,51,Trent M Power,Summer 2006/07,batting,high_score_not_above_total_runs,67.0,218.0,-151.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,51,Trent M Power,Summer 2006/07,batting,50s_not_above_innings,1.0,15.0,-14.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,51,Trent M Power,Summer 2006/07,batting,ducks_not_above_innings,3.0,15.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,51,Trent M Power,Summer 2006/07,batting,not_outs_not_above_innings,1.0,15.0,-14.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,51,Trent M Power,Summer 2006/07,batting,batting_average_reconciliation,15.57,15.57,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2006-07,52,Abdur Rehman Javed,Summer 2006/07,batting,high_score_not_above_total_runs,48.0,104.0,-56.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,52,Abdur Rehman Javed,Summer 2006/07,batting,not_outs_not_above_innings,1.0,6.0,-5.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,52,Abdur Rehman Javed,Summer 2006/07,batting,batting_average_reconciliation,20.8,20.8,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2006-07,53,Gerard Riley,Summer 2006/07,batting,high_score_not_above_total_runs,49.0,175.0,-126.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,53,Gerard Riley,Summer 2006/07,batting,ducks_not_above_innings,2.0,14.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,54,Michael Rizk,Summer 2006/07,batting,high_score_not_above_total_runs,78.0,369.0,-291.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,54,Michael Rizk,Summer 2006/07,batting,50s_not_above_innings,4.0,16.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,54,Michael Rizk,Summer 2006/07,batting,ducks_not_above_innings,4.0,16.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,54,Michael Rizk,Summer 2006/07,batting,not_outs_not_above_innings,3.0,16.0,-13.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,54,Michael Rizk,Summer 2006/07,batting,batting_average_reconciliation,28.38,28.38,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2006-07,55,Daniel Saunders,Summer 2006/07,batting,ducks_not_above_innings,1.0,1.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,56,Raj Shrestha,Summer 2006/07,batting,ducks_not_above_innings,1.0,1.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,57,Matthew L Simpkins,Summer 2006/07,batting,high_score_not_above_total_runs,25.0,95.0,-70.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,57,Matthew L Simpkins,Summer 2006/07,batting,ducks_not_above_innings,3.0,12.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,57,Matthew L Simpkins,Summer 2006/07,batting,not_outs_not_above_innings,3.0,12.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,57,Matthew L Simpkins,Summer 2006/07,batting,batting_average_reconciliation,10.56,10.56,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2006-07,58,Brian Somerville,Summer 2006/07,batting,high_score_not_above_total_runs,31.0,31.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,58,Brian Somerville,Summer 2006/07,batting,ducks_not_above_innings,1.0,2.0,-1.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,59,Kieran Staples,Summer 2006/07,batting,high_score_not_above_total_runs,45.0,179.0,-134.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,59,Kieran Staples,Summer 2006/07,batting,ducks_not_above_innings,1.0,9.0,-8.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,59,Kieran Staples,Summer 2006/07,batting,not_outs_not_above_innings,1.0,9.0,-8.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,59,Kieran Staples,Summer 2006/07,batting,batting_average_reconciliation,22.38,22.38,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2006-07,60,Matthew Stevens,Summer 2006/07,batting,high_score_not_above_total_runs,73.0,119.0,-46.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,60,Matthew Stevens,Summer 2006/07,batting,50s_not_above_innings,1.0,13.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,60,Matthew Stevens,Summer 2006/07,batting,ducks_not_above_innings,3.0,13.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,60,Matthew Stevens,Summer 2006/07,batting,not_outs_not_above_innings,5.0,13.0,-8.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,60,Matthew Stevens,Summer 2006/07,batting,batting_average_reconciliation,14.88,14.88,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2006-07,61,Mohammad Syed,Summer 2006/07,batting,high_score_not_above_total_runs,84.0,344.0,-260.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,61,Mohammad Syed,Summer 2006/07,batting,50s_not_above_innings,3.0,14.0,-11.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,61,Mohammad Syed,Summer 2006/07,batting,ducks_not_above_innings,1.0,14.0,-13.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,62,Paul E Thomas,Summer 2006/07,batting,high_score_not_above_total_runs,18.0,64.0,-46.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,62,Paul E Thomas,Summer 2006/07,batting,ducks_not_above_innings,3.0,14.0,-11.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,62,Paul E Thomas,Summer 2006/07,batting,not_outs_not_above_innings,8.0,14.0,-6.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,62,Paul E Thomas,Summer 2006/07,batting,batting_average_reconciliation,10.67,10.67,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2006-07,63,Emmanuel P Tsardoulias,Summer 2006/07,batting,high_score_not_above_total_runs,59.0,259.0,-200.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,63,Emmanuel P Tsardoulias,Summer 2006/07,batting,50s_not_above_innings,1.0,20.0,-19.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,63,Emmanuel P Tsardoulias,Summer 2006/07,batting,ducks_not_above_innings,2.0,20.0,-18.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,64,Dhilip Uppili,Summer 2006/07,batting,high_score_not_above_total_runs,26.0,140.0,-114.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,64,Dhilip Uppili,Summer 2006/07,batting,ducks_not_above_innings,2.0,11.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,65,Nathan E Wadds,Summer 2006/07,batting,high_score_not_above_total_runs,69.0,104.0,-35.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,65,Nathan E Wadds,Summer 2006/07,batting,50s_not_above_innings,1.0,4.0,-3.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,66,Dale Walker,Summer 2006/07,batting,high_score_not_above_total_runs,87.0,120.0,-33.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,66,Dale Walker,Summer 2006/07,batting,50s_not_above_innings,1.0,2.0,-1.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,66,Dale Walker,Summer 2006/07,batting,not_outs_not_above_innings,1.0,2.0,-1.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,66,Dale Walker,Summer 2006/07,batting,batting_average_reconciliation,120.0,120.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2006-07,67,Bruce Whitehouse,Summer 2006/07,batting,high_score_not_above_total_runs,26.0,36.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,67,Bruce Whitehouse,Summer 2006/07,batting,ducks_not_above_innings,1.0,4.0,-3.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,68,James C Whitney,Summer 2006/07,batting,high_score_not_above_total_runs,12.0,35.0,-23.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,69,Jeff Woods,Summer 2006/07,batting,high_score_not_above_total_runs,9.0,10.0,-1.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,69,Jeff Woods,Summer 2006/07,batting,ducks_not_above_innings,1.0,3.0,-2.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,69,Jeff Woods,Summer 2006/07,batting,not_outs_not_above_innings,1.0,3.0,-2.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,69,Jeff Woods,Summer 2006/07,batting,batting_average_reconciliation,5.0,5.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2006-07,70,Ramy Ykmour,Summer 2006/07,batting,high_score_not_above_total_runs,46.0,179.0,-133.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,70,Ramy Ykmour,Summer 2006/07,batting,ducks_not_above_innings,3.0,13.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,70,Ramy Ykmour,Summer 2006/07,batting,not_outs_not_above_innings,3.0,13.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2006-07,70,Ramy Ykmour,Summer 2006/07,batting,batting_average_reconciliation,17.9,17.9,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2006-07,71,Paul Zaneus,Summer 2006/07,batting,high_score_not_above_total_runs,2.0,2.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,2,Samuel Abdallah,Summer 2007/08,batting,high_score_not_above_total_runs,25.0,48.0,-23.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,2,Samuel Abdallah,Summer 2007/08,batting,ducks_not_above_innings,3.0,8.0,-5.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,2,Samuel Abdallah,Summer 2007/08,batting,not_outs_not_above_innings,1.0,8.0,-7.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,2,Samuel Abdallah,Summer 2007/08,batting,batting_average_reconciliation,6.86,6.86,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2007-08,3,Liam Aggett,Summer 2007/08,batting,high_score_not_above_total_runs,40.0,157.0,-117.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,3,Liam Aggett,Summer 2007/08,batting,ducks_not_above_innings,2.0,14.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,3,Liam Aggett,Summer 2007/08,batting,not_outs_not_above_innings,1.0,14.0,-13.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,3,Liam Aggett,Summer 2007/08,batting,batting_average_reconciliation,12.08,12.08,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2007-08,4,Thomas Aggett,Summer 2007/08,batting,high_score_not_above_total_runs,64.0,221.0,-157.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,4,Thomas Aggett,Summer 2007/08,batting,50s_not_above_innings,1.0,14.0,-13.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,4,Thomas Aggett,Summer 2007/08,batting,ducks_not_above_innings,2.0,14.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,5,Nataraj Akula,Summer 2007/08,batting,high_score_not_above_total_runs,53.0,77.0,-24.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,5,Nataraj Akula,Summer 2007/08,batting,50s_not_above_innings,1.0,6.0,-5.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,5,Nataraj Akula,Summer 2007/08,batting,ducks_not_above_innings,1.0,6.0,-5.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,6,Ali Ali,Summer 2007/08,batting,high_score_not_above_total_runs,64.0,217.0,-153.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,6,Ali Ali,Summer 2007/08,batting,50s_not_above_innings,1.0,14.0,-13.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,6,Ali Ali,Summer 2007/08,batting,ducks_not_above_innings,2.0,14.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,6,Ali Ali,Summer 2007/08,batting,not_outs_not_above_innings,4.0,14.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,6,Ali Ali,Summer 2007/08,batting,batting_average_reconciliation,21.7,21.7,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2007-08,7,Alex Badouri,Summer 2007/08,batting,high_score_not_above_total_runs,48.0,103.0,-55.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,7,Alex Badouri,Summer 2007/08,batting,ducks_not_above_innings,1.0,6.0,-5.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,7,Alex Badouri,Summer 2007/08,batting,not_outs_not_above_innings,1.0,6.0,-5.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,7,Alex Badouri,Summer 2007/08,batting,batting_average_reconciliation,20.6,20.6,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2007-08,8,Chris Bailey,Summer 2007/08,batting,high_score_not_above_total_runs,9.0,22.0,-13.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,8,Chris Bailey,Summer 2007/08,batting,ducks_not_above_innings,2.0,5.0,-3.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,9,Matthew Baldwin,Summer 2007/08,batting,high_score_not_above_total_runs,44.0,216.0,-172.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,9,Matthew Baldwin,Summer 2007/08,batting,ducks_not_above_innings,2.0,18.0,-16.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,9,Matthew Baldwin,Summer 2007/08,batting,not_outs_not_above_innings,1.0,18.0,-17.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,9,Matthew Baldwin,Summer 2007/08,batting,batting_average_reconciliation,12.71,12.71,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2007-08,10,Stephen Borwick,Summer 2007/08,batting,high_score_not_above_total_runs,66.0,263.0,-197.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,10,Stephen Borwick,Summer 2007/08,batting,50s_not_above_innings,2.0,12.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,10,Stephen Borwick,Summer 2007/08,batting,ducks_not_above_innings,2.0,12.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,10,Stephen Borwick,Summer 2007/08,batting,not_outs_not_above_innings,1.0,12.0,-11.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,10,Stephen Borwick,Summer 2007/08,batting,batting_average_reconciliation,23.91,23.91,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2007-08,11,Ben Braun,Summer 2007/08,batting,high_score_not_above_total_runs,5.0,5.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,12,Rhys N Brett-bowen,Summer 2007/08,batting,high_score_not_above_total_runs,25.0,50.0,-25.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,12,Rhys N Brett-bowen,Summer 2007/08,batting,ducks_not_above_innings,3.0,7.0,-4.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,12,Rhys N Brett-bowen,Summer 2007/08,batting,not_outs_not_above_innings,2.0,7.0,-5.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,12,Rhys N Brett-bowen,Summer 2007/08,batting,batting_average_reconciliation,10.0,10.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2007-08,13,Lee Brooks,Summer 2007/08,batting,high_score_not_above_total_runs,49.0,234.0,-185.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,13,Lee Brooks,Summer 2007/08,batting,not_outs_not_above_innings,4.0,16.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,13,Lee Brooks,Summer 2007/08,batting,batting_average_reconciliation,19.5,19.5,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2007-08,14,Raymond N Buchanan,Summer 2007/08,batting,high_score_not_above_total_runs,120.0,339.0,-219.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,14,Raymond N Buchanan,Summer 2007/08,batting,100s_not_above_innings,2.0,10.0,-8.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,14,Raymond N Buchanan,Summer 2007/08,batting,ducks_not_above_innings,1.0,10.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,14,Raymond N Buchanan,Summer 2007/08,batting,not_outs_not_above_innings,2.0,10.0,-8.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,14,Raymond N Buchanan,Summer 2007/08,batting,batting_average_reconciliation,42.38,42.38,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2007-08,15,Ben Carter,Summer 2007/08,batting,high_score_not_above_total_runs,58.0,334.0,-276.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,15,Ben Carter,Summer 2007/08,batting,50s_not_above_innings,1.0,22.0,-21.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,15,Ben Carter,Summer 2007/08,batting,ducks_not_above_innings,6.0,22.0,-16.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,15,Ben Carter,Summer 2007/08,batting,not_outs_not_above_innings,2.0,22.0,-20.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,15,Ben Carter,Summer 2007/08,batting,batting_average_reconciliation,16.7,16.7,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2007-08,16,Michael Chalker,Summer 2007/08,batting,high_score_not_above_total_runs,21.0,53.0,-32.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,16,Michael Chalker,Summer 2007/08,batting,ducks_not_above_innings,1.0,7.0,-6.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,16,Michael Chalker,Summer 2007/08,batting,not_outs_not_above_innings,2.0,7.0,-5.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,16,Michael Chalker,Summer 2007/08,batting,batting_average_reconciliation,10.6,10.6,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2007-08,17,Jack F Chesworth,Summer 2007/08,batting,high_score_not_above_total_runs,11.0,11.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,17,Jack F Chesworth,Summer 2007/08,batting,ducks_not_above_innings,1.0,2.0,-1.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,18,Jason Conroy,Summer 2007/08,batting,high_score_not_above_total_runs,6.0,8.0,-2.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,19,Kevin J Croom,Summer 2007/08,batting,high_score_not_above_total_runs,81.0,376.0,-295.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,19,Kevin J Croom,Summer 2007/08,batting,50s_not_above_innings,1.0,15.0,-14.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,19,Kevin J Croom,Summer 2007/08,batting,ducks_not_above_innings,1.0,15.0,-14.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,19,Kevin J Croom,Summer 2007/08,batting,not_outs_not_above_innings,2.0,15.0,-13.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,19,Kevin J Croom,Summer 2007/08,batting,batting_average_reconciliation,28.92,28.92,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2007-08,20,Ryan Croom,Summer 2007/08,batting,high_score_not_above_total_runs,97.0,447.0,-350.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,20,Ryan Croom,Summer 2007/08,batting,50s_not_above_innings,4.0,20.0,-16.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,20,Ryan Croom,Summer 2007/08,batting,ducks_not_above_innings,1.0,20.0,-19.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,20,Ryan Croom,Summer 2007/08,batting,not_outs_not_above_innings,1.0,20.0,-19.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,20,Ryan Croom,Summer 2007/08,batting,batting_average_reconciliation,23.53,23.53,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2007-08,21,Nathan Dean,Summer 2007/08,batting,high_score_not_above_total_runs,41.0,138.0,-97.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,21,Nathan Dean,Summer 2007/08,batting,ducks_not_above_innings,3.0,12.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,22,Mohit Dhamija,Summer 2007/08,batting,high_score_not_above_total_runs,17.0,28.0,-11.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,22,Mohit Dhamija,Summer 2007/08,batting,not_outs_not_above_innings,2.0,2.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,23,Peter G Dick,Summer 2007/08,batting,high_score_not_above_total_runs,15.0,26.0,-11.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,24,Christopher J Diehm,Summer 2007/08,batting,high_score_not_above_total_runs,35.0,177.0,-142.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,24,Christopher J Diehm,Summer 2007/08,batting,ducks_not_above_innings,1.0,20.0,-19.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,24,Christopher J Diehm,Summer 2007/08,batting,not_outs_not_above_innings,11.0,20.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,24,Christopher J Diehm,Summer 2007/08,batting,batting_average_reconciliation,19.67,19.67,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2007-08,25,Andrew Dunstan,Summer 2007/08,batting,high_score_not_above_total_runs,17.0,54.0,-37.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,25,Andrew Dunstan,Summer 2007/08,batting,ducks_not_above_innings,1.0,9.0,-8.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,25,Andrew Dunstan,Summer 2007/08,batting,not_outs_not_above_innings,2.0,9.0,-7.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,25,Andrew Dunstan,Summer 2007/08,batting,batting_average_reconciliation,7.71,7.71,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2007-08,26,John S Eden,Summer 2007/08,batting,high_score_not_above_total_runs,38.0,239.0,-201.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,26,John S Eden,Summer 2007/08,batting,ducks_not_above_innings,3.0,19.0,-16.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,27,Thomas Eden,Summer 2007/08,batting,high_score_not_above_total_runs,62.0,259.0,-197.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,27,Thomas Eden,Summer 2007/08,batting,50s_not_above_innings,1.0,15.0,-14.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,27,Thomas Eden,Summer 2007/08,batting,ducks_not_above_innings,1.0,15.0,-14.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,27,Thomas Eden,Summer 2007/08,batting,not_outs_not_above_innings,1.0,15.0,-14.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,27,Thomas Eden,Summer 2007/08,batting,batting_average_reconciliation,18.5,18.5,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2007-08,28,Ian M Edwards,Summer 2007/08,batting,high_score_not_above_total_runs,76.0,274.0,-198.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,28,Ian M Edwards,Summer 2007/08,batting,50s_not_above_innings,2.0,14.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,28,Ian M Edwards,Summer 2007/08,batting,ducks_not_above_innings,2.0,14.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,28,Ian M Edwards,Summer 2007/08,batting,not_outs_not_above_innings,3.0,14.0,-11.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,28,Ian M Edwards,Summer 2007/08,batting,batting_average_reconciliation,24.91,24.91,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,2007-08,29,Daniel Elliott,Summer 2007/08,batting,high_score_not_above_total_runs,51.0,115.0,-64.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,29,Daniel Elliott,Summer 2007/08,batting,50s_not_above_innings,1.0,13.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,29,Daniel Elliott,Summer 2007/08,batting,ducks_not_above_innings,1.0,13.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,29,Daniel Elliott,Summer 2007/08,batting,not_outs_not_above_innings,6.0,13.0,-7.0,0,,,,
bexley_stats_spreadsheets.xlsx,2007-08,29,Daniel Elliott,Summer 2007/08,batting,batting_average_reconciliation,16.43,16.43,0.0,0.15,,,,
