season_id,season,team_id,team_name,grade_id,grade_name,competition_id,competition_name,display_grade_name,grade_group,grade_type,format,age_group,gender_group,display_order,include_in_senior_records,include_in_junior_records,include_in_whole_club_records,requires_review,notes,record_scope,match_count_policy_note
fec2e604-1806-4e0f-861e-b7ee37643f96,Summer 2018/19,0ec3f84e-91a0-4b0d-9c9d-6e90f63c391e,Fast 9's (Stage 2) Sunday,562ac37a-6b4c-4165-a908-22bc34d498e6,Fast 9's (Stage 2) Sunday,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Fast 9's (Stage 2) Sunday,Junior,Junior,Junior,Entry junior,Open/Mixed,800,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
fec2e604-1806-4e0f-861e-b7ee37643f96,Summer 2018/19,f0f348c2-faa3-4c65-80cc-48f7188d453d,Ray McIntosh Shield,d9c9e9b6-709a-4e99-a553-c40f064fcfc7,Ray McIntosh Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Ray McIntosh Shield,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
fec2e604-1806-4e0f-861e-b7ee37643f96,Summer 2018/19,1cae9957-2ea5-48d9-a855-eaa994474cfb,Super 7's (Stage 1) Saturday - Gold,8682f039-e3b1-42a6-9309-b8e78bf5558b,Super 7's (Stage 1) Saturday - Gold,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Super 7's (Stage 1) Saturday - Gold,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
fec2e604-1806-4e0f-861e-b7ee37643f96,Summer 2018/19,803f20d6-3d05-4a75-92b3-97390ca53208,Super 7's (Stage 1) Sunday - Gold,23fdc5f3-0b60-43cc-ab79-88a614c1d22d,Super 7's (Stage 1) Sunday - Gold,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Super 7's (Stage 1) Sunday - Gold,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
fec2e604-1806-4e0f-861e-b7ee37643f96,Summer 2018/19,8186efe1-128d-4c57-8985-c45073b0df55,Twenty20 ANZ Bank Shield,9a5b0964-937e-45ce-9c7d-c1903d9cecba,Twenty20 ANZ Bank Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Twenty20 ANZ Bank Shield,T20,T20,T20,Open,Open/Mixed,300,False,False,True,True,record_scope=T20; mapping requires POC review,T20,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
fec2e604-1806-4e0f-861e-b7ee37643f96,Summer 2018/19,ecf36183-cbed-44c4-9188-914c127eddf7,Under 12 B Friday Grade (Gold),c6253878-e52d-479b-92e3-5eb4fa25f646,Under 12 B Friday Grade (Gold),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U12 B Friday Grade (Gold),Junior,Junior,Junior,U12,Open/Mixed,700,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
fec2e604-1806-4e0f-861e-b7ee37643f96,Summer 2018/19,e98d8d93-584a-44e5-a46e-0630fdc58315,Under 12 Fri A Grade,2624b75a-6005-4c73-beae-52da9be0ca16,Under 12 Fri A Grade,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U12 Friday A Grade,Junior,Junior,Junior,U12,Open/Mixed,700,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
fec2e604-1806-4e0f-861e-b7ee37643f96,Summer 2018/19,3eab3fbf-b52d-4bef-814c-03c38f475710,Under 14 Fri B Grade (Gold),bd3a1b6e-b0e8-4bc0-b7da-f7331d6b1d5b,Under 14 Fri B Grade (Gold),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U14 Friday B Grade,Junior,Junior,Junior,U14,Open/Mixed,600,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
fec2e604-1806-4e0f-861e-b7ee37643f96,Summer 2018/19,d6bade32-1a7c-4155-8108-9dd5d3e8d11d,Under 14 Fri B Grade (Gold),bd3a1b6e-b0e8-4bc0-b7da-f7331d6b1d5b,Under 14 Fri B Grade (Gold),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U14 Friday B Grade,Junior,Junior,Junior,U14,Open/Mixed,600,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
fec2e604-1806-4e0f-861e-b7ee37643f96,Summer 2018/19,f829707c-6bd2-4a57-bb75-cb938b1a10f4,Under 16 A Friday - Ron Hennessey Shield,af893145-047c-461d-a1a2-1bb2cf26b2bd,Under 16 A Friday - Ron Hennessey Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U16 A Friday - Ron Hennessey Shield,Junior,Junior,Junior,U16,Open/Mixed,500,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
fec2e604-1806-4e0f-861e-b7ee37643f96,Summer 2018/19,5a484e1f-72e2-4956-bc29-daaea70059a0,Under 16 B Friday,0d13f8c1-6d96-4611-b999-04ba1d95890f,Under 16 B Friday,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U16 B Friday,Junior,Junior,Junior,U16,Open/Mixed,500,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a9c25381-9a31-4bde-b3ff-4074ebed8044,Summer 2017/18,fc0a8245-c556-461e-bce7-5bce5b020995,D Grade (12 Player Grade - 70 Overs),93b37cab-d311-49c3-8b5e-e1adb0e050a1,D Grade (12 Player Grade - 70 Overs),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,D Grade,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a9c25381-9a31-4bde-b3ff-4074ebed8044,Summer 2017/18,c5d65b67-9710-455a-bc22-9090dd3f1623,Dorothy McIntosh Shield,cf9144cb-94ef-401b-9f59-2a17623dfae3,Dorothy McIntosh Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Dorothy McIntosh Shield,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a9c25381-9a31-4bde-b3ff-4074ebed8044,Summer 2017/18,9059fa02-cfd7-4f9c-8d76-9f1a82f711aa,Fast 9's (Stage 2) Sunday,11b843ec-a7cc-472a-9667-253bfb047b7c,Fast 9's (Stage 2) Sunday,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Fast 9's (Stage 2) Sunday,Junior,Junior,Junior,Entry junior,Open/Mixed,800,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a9c25381-9a31-4bde-b3ff-4074ebed8044,Summer 2017/18,984390d0-8da2-4963-999a-c1caeffb3ac0,"G Grade (13 Player Grade - 64 Overs, Split Inns)",092d1560-5230-4e0b-a429-55f35c61745d,"G Grade (13 Player Grade - 64 Overs, Split Inns)",665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,"G Grade (13 Player Grade - 64 Overs, Split Inns)",Junior,Junior,Junior,U13,Open/Mixed,800,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a9c25381-9a31-4bde-b3ff-4074ebed8044,Summer 2017/18,fb5428ab-88ba-46d2-9d7f-f6aa20776a50,Howard Wilson Shield,6793fe3a-a4ae-4155-a805-46d7ae1b6b61,Howard Wilson Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Howard Wilson Shield,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a9c25381-9a31-4bde-b3ff-4074ebed8044,Summer 2017/18,f1089064-baf0-4f73-ba8a-1b4b3633aa83,Super 7's (Stage 1) Saturday,7cc3f05a-491e-434e-861b-84bb5031f0a5,Super 7's (Stage 1) Saturday,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Super 7's (Stage 1) Saturday,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a9c25381-9a31-4bde-b3ff-4074ebed8044,Summer 2017/18,19a452a0-c983-421f-870d-4a002a06b67e,Super 7's (Stage 1) Sunday - Gold,acefb4df-008d-4671-9e5b-0ab34dd6926e,Super 7's (Stage 1) Sunday - Gold,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Super 7's (Stage 1) Sunday - Gold,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a9c25381-9a31-4bde-b3ff-4074ebed8044,Summer 2017/18,0a09c2d8-cf57-4eff-812b-8e0a25e8e44e,Twenty20 ANZ Bank Shield,3de54f72-c539-4b94-b41e-b709de216dad,Twenty20 ANZ Bank Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Twenty20 ANZ Bank Shield,T20,T20,T20,Open,Open/Mixed,300,False,False,True,True,record_scope=T20; mapping requires POC review,T20,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a9c25381-9a31-4bde-b3ff-4074ebed8044,Summer 2017/18,955d2f77-c6a3-4d67-98cf-f9b4b619f767,Under 12 B Friday Grade (Blue),3c91f2d8-baba-4eee-a484-5bc60774ada7,Under 12 B Friday Grade (Blue),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U12 B Friday Grade (Blue),Junior,Junior,Junior,U12,Open/Mixed,700,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a9c25381-9a31-4bde-b3ff-4074ebed8044,Summer 2017/18,4900a723-b25f-4438-b312-8277e18365e1,Under 12 B Friday Grade (White),2754e9d7-2ef6-4e3a-94ce-19a51a0cd6e7,Under 12 B Friday Grade (White),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U12 B Friday Grade (White),Junior,Junior,Junior,U12,Open/Mixed,700,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a9c25381-9a31-4bde-b3ff-4074ebed8044,Summer 2017/18,b5983e48-3dd6-4382-9267-1f3585ba3612,Under 12 Fri A Grade,700f8700-f4be-4d04-8ce3-83067ab1dd8d,Under 12 Fri A Grade,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U12 Friday A Grade,Junior,Junior,Junior,U12,Open/Mixed,700,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a9c25381-9a31-4bde-b3ff-4074ebed8044,Summer 2017/18,99244935-4e12-4a38-86fd-f8a74860c53b,Under 14 Fri A Grade,d4124f26-8fb9-4f52-821f-09aebcc7f154,Under 14 Fri A Grade,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U14 Friday A Grade,Junior,Junior,Junior,U14,Open/Mixed,600,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a9c25381-9a31-4bde-b3ff-4074ebed8044,Summer 2017/18,d468b5f2-d291-433b-b8db-907e11ffb06a,Under 14 Fri B Grade (Blue),0cfa1d92-f09b-4803-8a9c-8df3104dbfc4,Under 14 Fri B Grade (Blue),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U14 Friday B Grade,Junior,Junior,Junior,U14,Open/Mixed,600,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a9c25381-9a31-4bde-b3ff-4074ebed8044,Summer 2017/18,0d49550a-6780-4a53-8aa4-ea3d87b643ed,Under 14 Fri B Grade (Blue),0cfa1d92-f09b-4803-8a9c-8df3104dbfc4,Under 14 Fri B Grade (Blue),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U14 Friday B Grade,Junior,Junior,Junior,U14,Open/Mixed,600,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a9c25381-9a31-4bde-b3ff-4074ebed8044,Summer 2017/18,9234f4c6-cbe1-41f8-a1b4-c6688b810975,Under 16 - Friday Night,d8b3ca9e-c00c-47ac-a2c7-ee5dbb296a01,Under 16 - Friday Night,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U16 - Friday Night,Junior,Junior,Junior,U16,Open/Mixed,500,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a9c25381-9a31-4bde-b3ff-4074ebed8044,Summer 2017/18,8081def7-b792-413a-a7fd-d3b368982db8,Under 16 - Friday Night,d8b3ca9e-c00c-47ac-a2c7-ee5dbb296a01,Under 16 - Friday Night,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U16 - Friday Night,Junior,Junior,Junior,U16,Open/Mixed,500,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
7ec61036-ef0f-434b-9cfb-d287d9f6ec26,Summer 2016/17,3e819c01-e861-446c-87bb-78d9995da44e,A Grade (12 Player Grade - 80 Overs),a8b7434f-8dd4-46b5-8654-9b2809373ab0,A Grade (12 Player Grade - 80 Overs),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,A Grade,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
7ec61036-ef0f-434b-9cfb-d287d9f6ec26,Summer 2016/17,6dc87705-4899-4721-859d-417fab494d44,Anklbytrs (Blue),74e0957f-ad29-4c2f-9423-34c8d17c1310,Anklbytrs (Blue),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Anklbytrs (Blue),Junior,Junior,Junior,Entry junior,Open/Mixed,800,False,True,True,True,record_scope=Junior; mapping requires POC review,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
7ec61036-ef0f-434b-9cfb-d287d9f6ec26,Summer 2016/17,4ecc0c31-5682-4657-b6bf-2219de45abb1,Anklbytrs (White),365dce7a-07dc-4a14-a801-efde3d4afba9,Anklbytrs (White),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Anklbytrs (White),Junior,Junior,Junior,Entry junior,Open/Mixed,800,False,True,True,True,record_scope=Junior; mapping requires POC review,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
7ec61036-ef0f-434b-9cfb-d287d9f6ec26,Summer 2016/17,aaf9a90b-6ce4-449e-8485-b235a8cb2857,Anklbytrs (White),365dce7a-07dc-4a14-a801-efde3d4afba9,Anklbytrs (White),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Anklbytrs (White),Junior,Junior,Junior,Entry junior,Open/Mixed,800,False,True,True,True,record_scope=Junior; mapping requires POC review,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
7ec61036-ef0f-434b-9cfb-d287d9f6ec26,Summer 2016/17,48e752a4-09f3-421e-87f4-f396c0fe5cac,D Grade (12 Player Grade - 70 Overs),d3ee20a1-c3ec-480d-a850-6ddea6d9507a,D Grade (12 Player Grade - 70 Overs),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,D Grade,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
7ec61036-ef0f-434b-9cfb-d287d9f6ec26,Summer 2016/17,fa9e83d4-226f-4da5-9a2e-f1554fbcae6c,"H Grade (13 Player Grade - 64 Overs, Split Inns)",624d70ba-4d3b-4134-a78f-4fd152d75953,"H Grade (13 Player Grade - 64 Overs, Split Inns)",665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,"H Grade (13 Player Grade - 64 Overs, Split Inns)",Junior,Junior,Junior,U13,Open/Mixed,800,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
7ec61036-ef0f-434b-9cfb-d287d9f6ec26,Summer 2016/17,909cd24d-fc57-45b6-a3b0-93990a636f0b,Howard Wilson Shield,8de7d362-6400-4741-812a-f5e47d5fbce3,Howard Wilson Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Howard Wilson Shield,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
7ec61036-ef0f-434b-9cfb-d287d9f6ec26,Summer 2016/17,3898430f-1d3a-4e4d-8fba-6a34bf9f440a,Twenty20 Track On Shield,c7321c3b-89c4-4443-a8e4-1ef6c6d91444,Twenty20 Track On Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Twenty20 Track On Shield,T20,T20,T20,Open,Open/Mixed,300,False,False,True,True,record_scope=T20; mapping requires POC review,T20,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
7ec61036-ef0f-434b-9cfb-d287d9f6ec26,Summer 2016/17,dde6a3c5-d238-4c1e-a5e7-bb6a5154f717,Under 12 B Friday Grade (Gold),943f5055-7761-4431-b420-3ed19f43dc18,Under 12 B Friday Grade (Gold),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U12 B Friday Grade (Gold),Junior,Junior,Junior,U12,Open/Mixed,700,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
7ec61036-ef0f-434b-9cfb-d287d9f6ec26,Summer 2016/17,5ed7079a-e6e4-42f0-8dcb-91747b0dda7d,Under 12 Fri C Grade (Blue),d3209d39-bccd-4478-b0df-136460dce473,Under 12 Fri C Grade (Blue),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U12 Friday C Grade,Junior,Junior,Junior,U12,Open/Mixed,700,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
7ec61036-ef0f-434b-9cfb-d287d9f6ec26,Summer 2016/17,c3365d31-ff8d-4a3c-8d97-1ce27efe2452,Under 12 Fri C Grade (Gold),2083664c-7641-4a81-a1c1-abd713b91da2,Under 12 Fri C Grade (Gold),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U12 Friday C Grade,Junior,Junior,Junior,U12,Open/Mixed,700,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
7ec61036-ef0f-434b-9cfb-d287d9f6ec26,Summer 2016/17,5923e1e6-5d71-4585-a299-19dd99d62f89,Under 14 Fri A Grade,2848d4c8-0090-4a67-9596-20978083c27e,Under 14 Fri A Grade,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U14 Friday A Grade,Junior,Junior,Junior,U14,Open/Mixed,600,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
7ec61036-ef0f-434b-9cfb-d287d9f6ec26,Summer 2016/17,7b47d5ad-d2d2-49e1-8d03-6e725ed5842c,Under 14 Fri B Grade (Blue),1384a8d3-335b-48ba-ba7f-b35dfc4b1030,Under 14 Fri B Grade (Blue),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U14 Friday B Grade,Junior,Junior,Junior,U14,Open/Mixed,600,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
7ec61036-ef0f-434b-9cfb-d287d9f6ec26,Summer 2016/17,7b61eff0-e08f-4285-978d-16a8997129b6,Under 16 - Friday Night,3e8a7b85-ead5-400e-813e-a66aba54be59,Under 16 - Friday Night,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U16 - Friday Night,Junior,Junior,Junior,U16,Open/Mixed,500,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
c097ba1c-ea65-4a1e-8945-ffe9f22c576a,Summer 2015/16,05a5dd2f-e623-479c-878d-69d3bad95f67,A Grade (12 Player Grade - 80 Overs),bd8aff24-6400-4d12-9bf9-b563c3b8a695,A Grade (12 Player Grade - 80 Overs),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,A Grade,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
c097ba1c-ea65-4a1e-8945-ffe9f22c576a,Summer 2015/16,3acd580d-f2fa-4105-a693-616ae82fb949,Anklbytrs (Black),2a2b70be-331d-4d15-8c3e-ed6cbe994b81,Anklbytrs (Black),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Anklbytrs (Black),Junior,Junior,Junior,Entry junior,Open/Mixed,800,False,True,True,True,record_scope=Junior; mapping requires POC review,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
c097ba1c-ea65-4a1e-8945-ffe9f22c576a,Summer 2015/16,0cef1427-73af-4a80-a556-4ad2f6c0ec67,Anklbytrs (Blue),baea97fb-4439-4d13-82db-b98f34b6b52e,Anklbytrs (Blue),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Anklbytrs (Blue),Junior,Junior,Junior,Entry junior,Open/Mixed,800,False,True,True,True,record_scope=Junior; mapping requires POC review,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
c097ba1c-ea65-4a1e-8945-ffe9f22c576a,Summer 2015/16,77a04b07-a127-4739-856d-6ce0afb80927,Anklbytrs (Gold),c10b0227-da56-4ad5-bba1-28036b3f50f1,Anklbytrs (Gold),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Anklbytrs (Gold),Junior,Junior,Junior,Entry junior,Open/Mixed,800,False,True,True,True,record_scope=Junior; mapping requires POC review,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
c097ba1c-ea65-4a1e-8945-ffe9f22c576a,Summer 2015/16,54b7cb58-4e14-44df-9f57-6d729770daca,Anklbytrs (White),f23f5641-1d31-46db-b9a5-0de4a9f0eb48,Anklbytrs (White),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Anklbytrs (White),Junior,Junior,Junior,Entry junior,Open/Mixed,800,False,True,True,True,record_scope=Junior; mapping requires POC review,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
c097ba1c-ea65-4a1e-8945-ffe9f22c576a,Summer 2015/16,eb8826a1-a260-495d-a89f-2285ba09b980,D Grade (12 Player Grade - 70 Overs),fffecb4c-19fa-445a-be3d-2fd6050943b1,D Grade (12 Player Grade - 70 Overs),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,D Grade,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
c097ba1c-ea65-4a1e-8945-ffe9f22c576a,Summer 2015/16,50f89f4c-8c9c-4282-a0f1-66f976b1f080,"H Grade (13 Player Grade - 64 Overs, Split Inns)",748da21b-b29a-4781-b50b-e3a58337c818,"H Grade (13 Player Grade - 64 Overs, Split Inns)",665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,"H Grade (13 Player Grade - 64 Overs, Split Inns)",Junior,Junior,Junior,U13,Open/Mixed,800,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
c097ba1c-ea65-4a1e-8945-ffe9f22c576a,Summer 2015/16,4cebf214-88f2-4f65-b78b-297d26fadc4b,Howard Wilson Shield,126ca67e-9224-489c-80c2-9dfaf3674424,Howard Wilson Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Howard Wilson Shield,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
c097ba1c-ea65-4a1e-8945-ffe9f22c576a,Summer 2015/16,b55d8dbf-400e-4681-bc99-39a92d87592d,Under 12 B Friday Grade (Blue),5c960aa1-67cf-43c5-9a92-da85c1a0551b,Under 12 B Friday Grade (Blue),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U12 B Friday Grade (Blue),Junior,Junior,Junior,U12,Open/Mixed,700,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
c097ba1c-ea65-4a1e-8945-ffe9f22c576a,Summer 2015/16,50722bdb-dc7e-481f-9efc-0aff0bc67fc5,Under 12 Fri A Grade,62a58434-25bf-4031-9f62-09701b548dfb,Under 12 Fri A Grade,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U12 Friday A Grade,Junior,Junior,Junior,U12,Open/Mixed,700,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
c097ba1c-ea65-4a1e-8945-ffe9f22c576a,Summer 2015/16,d83000c5-6dea-45ad-b6cf-eeaad707bab8,Under 12 Fri C Grade (Blue),f99f10c2-c9b2-4a19-ac93-863f81a6d9d3,Under 12 Fri C Grade (Blue),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U12 Friday C Grade,Junior,Junior,Junior,U12,Open/Mixed,700,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
c097ba1c-ea65-4a1e-8945-ffe9f22c576a,Summer 2015/16,43d92f1b-4049-4a36-b985-ccb38a145f0d,Under 14 Fri A Grade,c655770e-3ecb-4ef0-88e8-9721eb47c283,Under 14 Fri A Grade,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U14 Friday A Grade,Junior,Junior,Junior,U14,Open/Mixed,600,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
