match_id,innings_id,innings_number,innings_order,batting_team_id,bowling_team_id,over_number,bowler_participant_id,bowler_short_name,runs,wickets,legal_balls,wides,no_balls,boundaries,progress_runs_after_over,progress_wickets_after_over
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,19,39f18bb4-a7fc-4b5a-81ad-36c69a3544d4,B Gillett,1,1,6,1,0,0,50,4
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,20,d7ef8088-f5e7-4fa0-acf7-a71031d6acf7,T Volitakis,2,0,6,0,0,0,52,4
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,21,39f18bb4-a7fc-4b5a-81ad-36c69a3544d4,B Gillett,5,0,6,0,0,1,57,4
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,22,d7ef8088-f5e7-4fa0-acf7-a71031d6acf7,T Volitakis,2,0,6,0,0,0,59,4
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,23,39f18bb4-a7fc-4b5a-81ad-36c69a3544d4,B Gillett,2,0,6,0,0,0,61,4
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,24,d7ef8088-f5e7-4fa0-acf7-a71031d6acf7,T Volitakis,0,1,6,0,0,0,61,5
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,25,39f18bb4-a7fc-4b5a-81ad-36c69a3544d4,B Gillett,4,0,6,0,0,1,65,5
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,26,d7ef8088-f5e7-4fa0-acf7-a71031d6acf7,T Volitakis,5,1,6,0,0,1,70,6
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,27,39f18bb4-a7fc-4b5a-81ad-36c69a3544d4,B Gillett,1,0,6,0,0,0,71,6
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,28,d7ef8088-f5e7-4fa0-acf7-a71031d6acf7,T Volitakis,5,0,6,0,0,1,76,6
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,29,39f18bb4-a7fc-4b5a-81ad-36c69a3544d4,B Gillett,4,0,6,0,0,1,80,6
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,30,d7ef8088-f5e7-4fa0-acf7-a71031d6acf7,T Volitakis,1,0,6,0,0,0,81,6
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,31,39f18bb4-a7fc-4b5a-81ad-36c69a3544d4,B Gillett,1,1,6,0,0,0,82,7
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,32,d67d6bf8-7d9f-460d-8add-7b4ba5136916,C Volitakis,2,0,6,0,0,0,84,7
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,33,39f18bb4-a7fc-4b5a-81ad-36c69a3544d4,B Gillett,3,0,6,1,0,0,87,7
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,34,d67d6bf8-7d9f-460d-8add-7b4ba5136916,C Volitakis,4,0,6,0,0,1,91,7
